report_id,time_spotted,algae_overview_photo,algae_detail_photo,comments,lat,long,place,kommun
6f4ce846-c917-42a4-a2c7-493db7cdc359,2022-07-21,,,I vattnet tjock blå grön sörja o väldigt grynigt i hela viken.,58.25190783511746,16.913881301879886,Stockholm,
d38e1f93-ee54-491c-952b-acd046868a7f,2022-07-21,https://flow.pilot.operationcentric.com/uploads/Checklist/algalbloomssweden/TaskFile/637939864429172917_16583895722841513807211590699494.jpg,https://flow.pilot.operationcentric.com/uploads/Checklist/algalbloomssweden/TaskFile/637939860294321506_20220721_082642.jpg,Algerna ligger som en grön sörja som ytansamlingar i viken.,58.34473125913927,16.81839466094971,Stockholm,
b71e4052-393a-4f09-9089-78f63f218e7c,2022-07-21,,,Grön slajmig gega på ytan och 15cm ned i havet. Sträckte sig 30 m från stranden och ut i vattnet sedan låg det mer på bara ytan. ,58.33643748832402,16.818018229678277,Stockholm,
76d2ad37-3e90-4a82-adb0-d8a98fd92ec2,2022-07-21,,,Grumligt och vita partiklar i vattnet,59.199654530803826,18.848318767113604,Stockholm,
ef8d5d9d-4fbf-43a8-9a71-35e7f4a92cb7,2022-07-21,,,"Vita partiklar i vattnet, även gegga runt kringdrivande blåstång",59.245931200567846,18.7355761807408,Stockholm,
c9326ef6-7e9c-4eca-b627-dd59e7f5c7dd,2022-07-22,https://flow.pilot.operationcentric.com/uploads/Checklist/algalbloomssweden/TaskFile/637940699371279508_image.jpg,https://flow.pilot.operationcentric.com/uploads/Checklist/algalbloomssweden/TaskFile/637940698916248706_3DA1B2F8-54C9-439D-AECB-5F9057E12F74.jpeg,"Ytsamling, gröngult ",59.03497853003529,18.085924328027808,Stockholm,
20c40f2a-93b2-4a2a-a543-ae5bf313f3f3,2022-07-22,https://flow.pilot.operationcentric.com/uploads/Checklist/algalbloomssweden/TaskFile/637940903989167063_AA697997-5D97-4281-8DF2-06805F8DFC37.jpeg,https://flow.pilot.operationcentric.com/uploads/Checklist/algalbloomssweden/TaskFile/637940905381193211_image.jpg,50 meter ut från stranden ljusgrön färg med små partiklar i vattnet. Även en bit ner.  Lockar inte till bad. Invid badstranden kompakt grön färg. Sydlig vind blåser in alger i badviken. ,57.88602240445356,16.727929115295414,Stockholm,
a0448c8b-4950-4f1c-bd5f-e870c22e1871,2022-07-22,https://flow.pilot.operationcentric.com/uploads/Checklist/algalbloomssweden/TaskFile/637940685219156266_20220722_083209.jpg,https://flow.pilot.operationcentric.com/uploads/Checklist/algalbloomssweden/TaskFile/637940685046405174_20220722_083143.jpg,"Gröngula ansamling vid strand. Grumligt, grynigt i vatten utanför strand.",58.515369903871814,16.90330061595887,Stockholm,
c32cad29-8780-430d-ae31-dbd29a248ab4,2022-07-23,,,Ligger på botten. Relativt lite men börjar påverka sikten mot botten. ,58.62328527498308,16.805713003401983,Stockholm,
930e2874-7a33-4a63-8194-69f92932070b,2022-07-23,https://flow.pilot.operationcentric.com/uploads/Checklist/algalbloomssweden/TaskFile/637943287125336165_220723_ST_Borgsundet.jpg,https://flow.pilot.operationcentric.com/uploads/Checklist/algalbloomssweden/TaskFile/637943286832414809_220723_ST_Borgsundet.jpg,Ytansamlingar vid stranden,59.05737316535552,17.66551494773012,Stockholm,
